source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
Arunachal Times,http://www.arunachaltimes.in/landslide-disrupts-water-supply-again/,9834,06/21/2017 06:51:00 PM,,Landslide in Itanagar,Landslide disrupts water supply pipeline,"Poma, 6km away from Itanagar",1km,landslide,rain,small,natural_slope,0.0,0.0,,http://www.arunachaltimes.in/wp-content/uploads/2017/06/Landslide-disrupts-water-supply-again.jpg,,,,,,,,,,06/22/2017 06:51:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.54136779,27.05880384
Shillong Times,http://www.theshillongtimes.com/2017/05/27/two-students-among-injured-in-nongpoh-landslide/,9789,05/26/2017 04:59:00 PM,,Retaining wall collapse in Nongpoh,"Rain causes retaining wall of St. Paul's school to collapse, injuring three","St Paul's Secondary School, Nongpoh",exact,landslide,rain,small,urban,0.0,3.0,,,,,,,,,,,,06/20/2017 04:59:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.881892,25.907233
Nagaland Post,http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDExNTcxMA%3D%3D,9742,06/02/2017 01:34:00 PM,,Landslide in Kohima,"Heavy rain and illegal dumping causes landslide in Eastern Kohima, blocking roads","The road that connects civil secretariat and medical college site towards BSF camp at Nhachüko, Kohima",1km,landslide,continuous_rain,medium,urban,0.0,0.0,,http://www.nagalandpost.com/cms/newsimages/HKASKADUBIYSAYVSHUYK_resize.jpg,,,,,,,,,,06/16/2017 01:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.11844319,25.67061161
Zoram Observer,https://www.zoramobserver.com/manipur/landslide-cuts-off-8-manipur-villages-in-pherzawl-district-for-5-days-now/,9875,06/26/2017 01:20:00 PM,,Landslide destroys section of National Highway 2,Landslide between villages of Damdiei and Taithu destroys road and cuts of 8 villages from the rest of Manipur state. Landslide happened during night of heavy rain.,"NH 2, Manipur State, India",5km,landslide,downpour,large,above_road,0.0,0.0,,https://i0.wp.com/www.zoramobserver.com/wp-content/uploads/2017/06/damdiei-and-taithu-village-section-landslide-manipur-1.jpg?resize=768%2C1024&ssl=1,,,,,,,,,,06/30/2017 01:20:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.15020652,24.32420539
Prothom Alo,http://en.prothom-alo.com/bangladesh/news/150863/Landslide-kills-two-in-Rangamati,9715,06/12/2017 01:27:00 PM,,Landslide in Rangamati Area,Large chunks of mud crush houses in Rangamati,Between Rangamati town and Kaptai,10km,landslide,rain,medium,,2.0,,,,,,,,,,,,,06/15/2017 01:27:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.16404889,22.59420297
Zoram Observer,https://www.zoramobserver.com/mizoram/2-killed-in-landslide-triggered-by-heavy-rains/,9712,06/10/2017 01:27:00 PM,,"Landslide in Aizawl, kills 2","Rain triggered landslides in Indian city of Aizawl, Mizoram",,1km,landslide,rain,small,,2.0,,,https://i2.wp.com/www.zoramobserver.com/wp-content/uploads/2017/06/landslide3.jpg?w=960&ssl=1,,,,,,,,,,06/15/2017 01:27:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.74744512,23.73354779
Eastern Mirror,http://www.easternmirrornagaland.com/landslide-hits-khaivarentang-homesteads-sunken/,9704,06/12/2017 01:27:00 PM,,Mudslide in Eastern Manipur,Houses were washed away due to mudslides due to torrential rain,"Khaivarentang village (??) in Ukhrul, Manipur",50km,mudslide,continuous_rain,medium,natural_slope,0.0,0.0,,http://www.easternmirrornagaland.com/wp-content/uploads/2017/06/upl-3-600x400.jpg,,,,,,,,,,06/15/2017 01:27:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.36416626,25.11956675
Times of India,http://timesofindia.indiatimes.com/city/agartala/women-2-kids-killed-in-landslide/articleshow/58994998.cms,9745,06/03/2017 01:34:00 PM,,Landslide in Kamalpur,Landslide in Kamalpur in northern Tripura buries houses and kills 3,Kamalpur,10km,landslide,rain,medium,urban,3.0,1.0,,,,,,,,,,,,06/16/2017 01:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.82931979,24.19467451
The Hindu,http://www.thehindu.com/news/international/landslides-kill-25-in-bangladesh/article18970757.ece,9698,06/13/2017 06:48:00 PM,,"Massive Landslides in Bangladesh, Rangmati","Massive landslides in Chittagong, Rangmati, and Bandarban due to downpour",,10km,landslide,downpour,large,natural_slope,18.0,,,http://www.thehindu.com/news/international/article19031072.ece/alternates/FREE_960/TH14BANGLADESHjpg,"Part of series of events in Bangladesh, often all covered within the same articles",,,,,,,,,06/14/2017 06:48:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.15898865,22.65242372
Arunachal Times,http://www.arunachaltimes.in/nature-unleashes-fury-leaves-trail-of-devastation-in-itanagar/,9934,07/01/2017 03:17:00 PM,,Landslide blocks road,Landslide near Waii International Hotel blocks Mowb-II-Zero Point Road,"Bhalukpong, West Kameng, Arunachal Pradesh",1km,landslide,continuous_rain,small,above_road,0.0,0.0,,,,,,,,,,,,07/03/2017 03:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.64204045,27.01145644
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=may2717/oth053,9785,05/26/2017 01:34:00 PM,,Rockslide in North Sikkim,Large rockslide blocks rural road,"Toong-Sankalang road between Saffo and Ship-Gyer, North Sikkim",5km,landslide,rain,medium,above_road,0.0,0.0,,,,,,,,,,,,06/16/2017 01:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.59676956,27.54295099
Nagaland Post,http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDEwMTQ5OQ%3d%3d,9904,08/25/2016 06:59:00 PM,,Mudslide near Kohima,"Torrential rainfall on Thursday triggered heavy mudslide at the old dumping zone area, around 11 kms away from the state capital. North traffic control room informed that the debris was cleared around 6.30 p.m. Vehicles travelling to Kohima and those vehicles from Kohima headed to Dimapur were diverted through the bye-pass route.","Near Kohima, Nagaland, India",25km,mudslide,rain,small,natural_slope,,,,,,,,,,,,,,06/30/2017 06:59:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.104931,25.660517
E-Pao,http://e-pao.net/GP.asp?src=2..020717.jul17,9931,06/30/2017 03:17:00 PM,,NH-2 blocked by landslide along Imphal-Dimapur section,http://e-pao.net/GP.asp?src=2..020717.jul17,Torrential downpour causes road-blocking lansdlide along NH-2 near Bimparao village,1km,landslide,downpour,small,above_road,0.0,0.0,,,,,,,,,,,,07/03/2017 03:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.9310888,25.06657276
EENADU India,http://www.eenaduindia.com/states/east/assam/2016/09/01164302/2-bodies-found-2-others-missing-after-landslide-flood.vpf,9917,09/01/2016 02:32:00 PM,,Landslide in Silchar,"Bodies of two women were found while as many members of the same family were still missing after being washed away in landslide and floods in Assam's Cachar district, police said on Thursday. Four members of the family of Dipesh Lemrong - his wife, a daughter and two sons - were last night washed away when their house was damaged in a landslide following heavy rains in Kashiyapunji area of Bhubanpahar.","Silchar, Assam, India",50km,landslide,flooding,large,natural_slope,4.0,0.0,,,,,,,,,,,,07/03/2017 02:32:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.821182,24.768609
The Arunachal Times,http://www.arunachaltimes.in/nature-unleashes-fury-leaves-trail-of-devastation-in-itanagar/,9932,07/01/2017 03:17:00 PM,,Landslide near Dree Festival Ground,Incessant rains trigger floods and landslides around Itanagar. The National Highway 415 road between Itanagar and Naharlagun is blocked as a large portion of the highway near Dree Ground was washed away early on Saturday morning.,"Dree Festival Ground, NH-415, Arunachal Pradesh, India",exact,landslide,downpour,medium,below_road,0.0,0.0,,http://www.arunachaltimes.in/wp-content/uploads/2017/07/Near-Dree-Ground-300x206.jpg,,,,,,,,,,07/03/2017 03:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.65975252,27.10647226
Arunachal Pradesh,http://www.arunachaltimes.in/nature-unleashes-fury-leaves-trail-of-devastation-in-itanagar/,9935,07/01/2017 03:17:00 PM,,House in Itanagar washed away by landslide,Landslide completely destroys house in Sanglo Potum. No casualties as house was vacated immediately prior.,"Sanglo Potum (??), Itanagar, Papum Pare, Arunachal Pradesh",5km,landslide,continuous_rain,medium,natural_slope,0.0,0.0,,,,,,,,,,,,07/03/2017 03:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.60815652,27.08168565
Arunachal Times,http://www.arunachaltimes.in/mudslide-kills-one/,9797,05/24/2017 08:14:00 PM,,Mudslide in on Sarli-Damin road,Landslide in jungle road buries woman,"Sarli-Damin road in Kurung Kumey district, near Lee village",25km,mudslide,rain,small,above_road,1.0,0.0,,,,,,,,,,,,06/20/2017 08:14:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.50995626,27.769793
Morung Express,http://morungexpress.com/landslides-mizoram-aizawl-cut-off/,9770,06/01/2017 01:34:00 PM,,"Landslide in Mizoram, off of Aizawl",NH 54 was blocked by rain-triggered landslides from Cyclone Mora,"Hunthar Area, NH 54, off of Aizawl",5km,landslide,tropical_cyclone,medium,above_road,0.0,0.0,Cyclone Mora,,,,,,,,,,,06/16/2017 01:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.71505961,23.73941422
The Arunachal Times,http://www.arunachaltimes.in/nature-unleashes-fury-leaves-trail-of-devastation-in-itanagar/,9933,06/30/2017 03:17:00 PM,,Landslide threatens orphanage with collapse,"Gyan Mission Orphanage at Jollang is also on the verge of caving in as a major chunk of earth was washed away by Friday night’s heavy rainfall throughout Itanagar, which caused numerous landslides and floods.","Jollang, Itanagar Sub-District, Papum Pare, Arunachal Pradesh, 791123",1km,landslide,downpour,medium,natural_slope,0.0,0.0,,,,,,,,,,,,07/03/2017 03:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.61899644,27.04768643
The Northeast Today,https://thenortheasttoday.com/manipur-ukhrul-district-affected-by-landslide-along-imphal-ukhrul-highway-namthilog/,9948,07/01/2017 02:33:00 PM,,Landslide causes Ukhrul-Imphal road to sink,"Landslide affects 200m of Ukhrul-Imphal road near Litan police station, road sinks 6 meters. From the attached picture it appears a bus/truck was damaged.","NH-150, Ukhrul Central, Ukhrul, Manipur, 795142",1km,landslide,rain,small,below_road,0.0,0.0,,https://thenortheasttoday.com/wp-content/uploads/2017/07/efront-2___Landslides-hit-Ukhrul-district.jpg,"Article states """"within last 5 days"""" of 7/3/17",,,,,,,,,07/05/2017 02:33:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.20340026,24.95178179
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul0417/city055,9949,07/03/2017 02:33:00 PM,,Landslide opposite Jorabat Police Outpost,Landslide blocks road opposite Jorabat Police Outpost following heavy rains,"G S Road, Sonapur, Kamrup Metropolitan, Assam, 781141",1km,landslide,downpour,small,above_road,0.0,0.0,,,"Date is approximate as article states """"Following Sunday's [7/2] heavy rainfall""""",,,,,,,,,07/05/2017 02:33:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.87351723,26.10035658
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1117/city050,10004,07/10/2017 02:21:00 PM,,Landslide damages house,Temporary house near Srimanta Sankar Academy damaged by landslides amid storms and flooding throughout Assam State,"Dispur, Kamrup Metropolitan, Assam",1km,landslide,continuous_rain,small,urban,0.0,0.0,,http://www.assamtribune.com/jul1117/city050.jpg,,,,,,,,,,07/11/2017 02:21:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.79364785,26.14547804
Press TV,http://www.presstv.ir/detail.aspx?id=27311&sectionid=351020406,311,10/15/2007 12:00:00 AM,,Betbunia,"women and 2 children killed in mudslide, powerful rainstorm affected southeast Bangladesh",Betbunia,5km,mudslide,rain,medium,unknown,3.0,,,,,glc,311.0,Bangladesh,BD,Khulna,37985.0,Phultala,23.346,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,89.4,22.5333
E-PAO,http://e-pao.net/GP.asp?src=21..020815.aug15,7370,08/01/2015 12:00:00 AM,,between Moltuk to New Songjang village,one landslide between Moltuk to New Songjang village,between Moltuk to New Songjang village,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7370.0,India,IN,Manipur,30418.0,Kakching,41.50847,11/21/2015 01:04:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1078,24.1419
kuenselonline,http://www.kuenselonline.com/modules.php?name=News&file=article&sid=16502,2312,08/23/2010 07:00:00 AM,,"the lateral highway, Dzong viewpoint, Trongsa","24 August, 2010 - Hundreds of travellers on the lateral highway got stranded at Trongsa after a massive landslide blocked the road yesterday, near the dzong viewpoint.  The road safety and transport authority base in-charge in Trongsa, Rinzin Jamtsho, said that the landslide had blocked the road since early morning yesterday. “We received information at around 7 am and did all possible to clear; but, without an excavator, it became difficult,” he said.  The road is expected to be cleared before noon today, with only a few big boulders that need to be blasted.","the lateral highway, Dzong viewpoint, Trongsa",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,2312.0,Bhutan,BT,Tongsa,2805.0,Trongsa,0.46985,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,90.5034,27.5
www.assamtribune.com,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1613/oth06,5084,07/12/2013 11:00:00 PM,,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland","Inter-State bus services in Manipur have been suspended for the past three days following the landslide on the National Highway near Kohima on Friday night. A 200 feet stretch of National Highway (NH 2) near Phesama village close to Kisama Naha heritage site in NagalandÕs Kohima district which connects Manipur with the rest of the country, has been washed away following heavy downpour on July 12 night.","National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,5084.0,India,IN,Nāgāland,92113.0,Kohima,6.5252,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1167,25.616
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-09-27/kolkata/30207909_1_magnitude-earthquake-singamari-repair-work,3986,09/25/2011 12:00:00 AM,,"Singamari, Darhelling, West Bengal","Just when the life of people in the Hills was are limping back to normalcy after the 6.8 magnitude earthquake shook the entire eastern India, a massive landslide devoured a 30-metre stretch of Lebong Cart Road late Sunday night, cutting off connectivity with the northern parts of Darjeeling. However, no casualties have been reported in the incident.Lebong Cart Road connects the town with places like Singamari and tea gardens of Phoobsering, Banesbuck, Singla, Ging and also the army cantonment at Lebong. All vehicular movement has now been diverted from the Birch Hill Road.","Singamari, Darhelling, West Bengal",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,3986.0,India,IN,Bengal,123797.0,Dārjiling,3.22506,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.255,27.0605
e-pao.net,http://e-pao.net/GP.asp?src=23..111010.oct10,2566,10/08/2010 12:00:00 AM,,"Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39","Unable to negotiate muddy steep portions on NH-39, over 200 Imphal bound freight trucks including inter-state passenger buses coming from Dimapur side were stranded at Mao area, official reports received here said. A report from Mao police, confirming the report said that the vehicles were stranded as mud brought down by streams piled up on the highway at Sahong village and its nearby areas where minor landslides occurred two days back. Reports said that due to heavy shower in the last few days, landslides occurred at Sahong, Tabu and Pani village under Tadubi police station of Senapati district. The landslides had been cleared but huge masses of mud brought down by the streams have affected the traffic movement.","Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39",5km,mudslide,downpour,medium,unknown,0.0,,,,,glc,2566.0,India,IN,Nāgāland,92113.0,Kohima,22.04313,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1351,25.4769
beacononline.wordpress,http://beacononline.wordpress.com/2009/09/20/darjeeling-hills-toytrain-joyride-hit-by-fresh-landslides-in-darjeeling/,1050,07/03/2009 12:00:00 AM,,Darjeeling (between Tin Dharia and Rongtong),"The Darjeeling Himalayan Railway (DHR) run by Northeast Frontier Railway, has been off the tracks since July 3 after landslides tore away the two-foot-wide line in some parts at Tin Dharia and Rongtong, DHR Director Subrata Nath told UNI today.",Darjeeling (between Tin Dharia and Rongtong),10km,landslide,rain,medium,unknown,0.0,,,,,glc,1050.0,India,IN,Bengal,123797.0,Dārjiling,0.78466,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.29184021,26.87324244
